date,product_id,units_sold,unit_price,current_stock,lead_time_days
2026-01-29,A-101 Rice 5kg,160,420,2262,7
2026-01-30,A-101 Rice 5kg,101,420,2262,7
2026-01-31,A-101 Rice 5kg,121,420,2262,7
2026-02-01,A-101 Rice 5kg,135,420,2262,7
2026-02-02,A-101 Rice 5kg,180,420,2262,7
2026-02-03,A-101 Rice 5kg,249,420,2262,7
2026-02-04,A-101 Rice 5kg,206,420,2262,7
2026-02-05,A-101 Rice 5kg,137,420,2262,7
2026-02-06,A-101 Rice 5kg,105,420,2262,7
2026-02-07,A-101 Rice 5kg,99,420,2262,7
2026-02-08,A-101 Rice 5kg,159,420,2262,7
2026-02-09,A-101 Rice 5kg,206,420,2262,7
2026-02-10,A-101 Rice 5kg,214,420,2262,7
2026-02-11,A-101 Rice 5kg,188,420,2262,7
2026-02-12,A-101 Rice 5kg,127,420,2262,7
2026-02-13,A-101 Rice 5kg,118,420,2262,7
2026-02-14,A-101 Rice 5kg,129,420,2262,7
2026-02-15,A-101 Rice 5kg,196,420,2262,7
2026-02-16,A-101 Rice 5kg,256,420,2262,7
2026-02-17,A-101 Rice 5kg,216,420,2262,7
2026-02-18,A-101 Rice 5kg,175,420,2262,7
2026-02-19,A-101 Rice 5kg,147,420,2262,7
2026-02-20,A-101 Rice 5kg,112,420,2262,7
2026-02-21,A-101 Rice 5kg,120,420,2262,7
2026-02-22,A-101 Rice 5kg,171,420,2262,7
2026-02-23,A-101 Rice 5kg,186,420,2262,7
2026-02-24,A-101 Rice 5kg,240,420,2262,7
2026-02-25,A-101 Rice 5kg,193,420,2262,7
2026-02-26,A-101 Rice 5kg,156,420,2262,7
2026-02-27,A-101 Rice 5kg,120,420,2262,7
2026-02-28,A-101 Rice 5kg,122,420,2262,7
2026-03-01,A-101 Rice 5kg,155,420,2262,7
2026-03-02,A-101 Rice 5kg,210,420,2262,7
2026-03-03,A-101 Rice 5kg,212,420,2262,7
2026-03-04,A-101 Rice 5kg,204,420,2262,7
2026-03-05,A-101 Rice 5kg,153,420,2262,7
2026-03-06,A-101 Rice 5kg,105,420,2262,7
2026-03-07,A-101 Rice 5kg,137,420,2262,7
2026-03-08,A-101 Rice 5kg,149,420,2262,7
2026-03-09,A-101 Rice 5kg,204,420,2262,7
2026-03-10,A-101 Rice 5kg,223,420,2262,7
2026-03-11,A-101 Rice 5kg,152,420,2262,7
2026-03-12,A-101 Rice 5kg,158,420,2262,7
2026-03-13,A-101 Rice 5kg,129,420,2262,7
2026-03-14,A-101 Rice 5kg,135,420,2262,7
2026-03-15,A-101 Rice 5kg,171,420,2262,7
2026-03-16,A-101 Rice 5kg,213,420,2262,7
2026-03-17,A-101 Rice 5kg,207,420,2262,7
2026-03-18,A-101 Rice 5kg,199,420,2262,7
2026-03-19,A-101 Rice 5kg,148,420,2262,7
2026-03-20,A-101 Rice 5kg,131,420,2262,7
2026-03-21,A-101 Rice 5kg,120,420,2262,7
2026-03-22,A-101 Rice 5kg,189,420,2262,7
2026-03-23,A-101 Rice 5kg,231,420,2262,7
2026-03-24,A-101 Rice 5kg,234,420,2262,7
2026-03-25,A-101 Rice 5kg,198,420,2262,7
2026-03-26,A-101 Rice 5kg,172,420,2262,7
2026-03-27,A-101 Rice 5kg,105,420,2262,7
2026-03-28,A-101 Rice 5kg,150,420,2262,7
2026-03-29,A-101 Rice 5kg,192,420,2262,7
2026-03-30,A-101 Rice 5kg,239,420,2262,7
2026-03-31,A-101 Rice 5kg,253,420,2262,7
2026-04-01,A-101 Rice 5kg,196,420,2262,7
2026-04-02,A-101 Rice 5kg,159,420,2262,7
2026-04-03,A-101 Rice 5kg,144,420,2262,7
2026-04-04,A-101 Rice 5kg,152,420,2262,7
2026-04-05,A-101 Rice 5kg,194,420,2262,7
2026-04-06,A-101 Rice 5kg,539,420,2262,7
2026-04-07,A-101 Rice 5kg,736,420,2262,7
2026-04-08,A-101 Rice 5kg,691,420,2262,7
2026-04-09,A-101 Rice 5kg,187,420,2262,7
2026-04-10,A-101 Rice 5kg,139,420,2262,7
2026-04-11,A-101 Rice 5kg,120,420,2262,7
2026-04-12,A-101 Rice 5kg,214,420,2262,7
2026-04-13,A-101 Rice 5kg,234,420,2262,7
2026-04-14,A-101 Rice 5kg,174,420,2262,7
2026-04-15,A-101 Rice 5kg,229,420,2262,7
2026-04-16,A-101 Rice 5kg,139,420,2262,7
2026-04-17,A-101 Rice 5kg,116,420,2262,7
2026-04-18,A-101 Rice 5kg,138,420,2262,7
2026-04-19,A-101 Rice 5kg,225,420,2262,7
2026-04-20,A-101 Rice 5kg,231,420,2262,7
2026-04-21,A-101 Rice 5kg,262,420,2262,7
2026-04-22,A-101 Rice 5kg,269,420,2262,7
2026-04-23,A-101 Rice 5kg,204,420,2262,7
2026-04-24,A-101 Rice 5kg,138,420,2262,7
2026-04-25,A-101 Rice 5kg,147,420,2262,7
2026-04-26,A-101 Rice 5kg,168,420,2262,7
2026-04-27,A-101 Rice 5kg,225,420,2262,7
2026-04-28,A-101 Rice 5kg,270,420,2262,7
2026-04-29,A-101 Rice 5kg,236,420,2262,7
2026-04-30,A-101 Rice 5kg,176,420,2262,7
2026-05-01,A-101 Rice 5kg,158,420,2262,7
2026-05-02,A-101 Rice 5kg,139,420,2262,7
2026-05-03,A-101 Rice 5kg,199,420,2262,7
2026-05-04,A-101 Rice 5kg,270,420,2262,7
2026-05-05,A-101 Rice 5kg,279,420,2262,7
2026-05-06,A-101 Rice 5kg,257,420,2262,7
2026-05-07,A-101 Rice 5kg,184,420,2262,7
2026-05-08,A-101 Rice 5kg,138,420,2262,7
2026-05-09,A-101 Rice 5kg,162,420,2262,7
2026-05-10,A-101 Rice 5kg,179,420,2262,7
2026-05-11,A-101 Rice 5kg,202,420,2262,7
2026-05-12,A-101 Rice 5kg,282,420,2262,7
2026-05-13,A-101 Rice 5kg,229,420,2262,7
2026-05-14,A-101 Rice 5kg,185,420,2262,7
2026-05-15,A-101 Rice 5kg,115,420,2262,7
2026-05-16,A-101 Rice 5kg,150,420,2262,7
2026-05-17,A-101 Rice 5kg,191,420,2262,7
2026-05-18,A-101 Rice 5kg,228,420,2262,7
2026-05-19,A-101 Rice 5kg,194,420,2262,7
2026-05-20,A-101 Rice 5kg,224,420,2262,7
2026-05-21,A-101 Rice 5kg,199,420,2262,7
2026-05-22,A-101 Rice 5kg,153,420,2262,7
2026-05-23,A-101 Rice 5kg,147,420,2262,7
2026-05-24,A-101 Rice 5kg,207,420,2262,7
2026-05-25,A-101 Rice 5kg,280,420,2262,7
2026-05-26,A-101 Rice 5kg,180,420,2262,7
2026-05-27,A-101 Rice 5kg,232,420,2262,7
2026-05-28,A-101 Rice 5kg,193,420,2262,7
2026-05-29,A-101 Rice 5kg,160,420,2262,7
2026-05-30,A-101 Rice 5kg,193,420,2262,7
2026-05-31,A-101 Rice 5kg,238,420,2262,7
2026-06-01,A-101 Rice 5kg,268,420,2262,7
2026-06-02,A-101 Rice 5kg,20,420,2262,7
2026-06-03,A-101 Rice 5kg,18,420,2262,7
2026-06-04,A-101 Rice 5kg,171,420,2262,7
2026-06-05,A-101 Rice 5kg,148,420,2262,7
2026-06-06,A-101 Rice 5kg,179,420,2262,7
2026-06-07,A-101 Rice 5kg,260,420,2262,7
2026-06-08,A-101 Rice 5kg,256,420,2262,7
2026-06-09,A-101 Rice 5kg,271,420,2262,7
2026-06-10,A-101 Rice 5kg,245,420,2262,7
2026-06-11,A-101 Rice 5kg,214,420,2262,7
2026-06-12,A-101 Rice 5kg,149,420,2262,7
2026-06-13,A-101 Rice 5kg,191,420,2262,7
2026-06-14,A-101 Rice 5kg,424,420,2262,7
2026-06-15,A-101 Rice 5kg,580,420,2262,7
2026-06-16,A-101 Rice 5kg,607,420,2262,7
2026-06-17,A-101 Rice 5kg,263,420,2262,7
2026-06-18,A-101 Rice 5kg,208,420,2262,7
2026-06-19,A-101 Rice 5kg,123,420,2262,7
2026-06-20,A-101 Rice 5kg,145,420,2262,7
2026-06-21,A-101 Rice 5kg,222,420,2262,7
2026-06-22,A-101 Rice 5kg,242,420,2262,7
2026-06-23,A-101 Rice 5kg,225,420,2262,7
2026-06-24,A-101 Rice 5kg,271,420,2262,7
2026-06-25,A-101 Rice 5kg,197,420,2262,7
2026-06-26,A-101 Rice 5kg,160,420,2262,7
2026-06-27,A-101 Rice 5kg,154,420,2262,7
2026-06-28,A-101 Rice 5kg,240,420,2262,7
2026-06-29,A-101 Rice 5kg,256,420,2262,7
2026-06-30,A-101 Rice 5kg,313,420,2262,7
2026-07-01,A-101 Rice 5kg,215,420,2262,7
2026-07-02,A-101 Rice 5kg,167,420,2262,7
2026-07-03,A-101 Rice 5kg,155,420,2262,7
2026-07-04,A-101 Rice 5kg,150,420,2262,7
2026-07-05,A-101 Rice 5kg,232,420,2262,7
2026-07-06,A-101 Rice 5kg,273,420,2262,7
2026-07-07,A-101 Rice 5kg,246,420,2262,7
2026-07-08,A-101 Rice 5kg,244,420,2262,7
2026-07-09,A-101 Rice 5kg,179,420,2262,7
2026-07-10,A-101 Rice 5kg,168,420,2262,7
2026-07-11,A-101 Rice 5kg,152,420,2262,7
2026-07-12,A-101 Rice 5kg,203,420,2262,7
2026-07-13,A-101 Rice 5kg,303,420,2262,7
2026-07-14,A-101 Rice 5kg,352,420,2262,7
2026-07-15,A-101 Rice 5kg,300,420,2262,7
2026-07-16,A-101 Rice 5kg,188,420,2262,7
2026-07-17,A-101 Rice 5kg,156,420,2262,7
2026-07-18,A-101 Rice 5kg,194,420,2262,7
2026-07-19,A-101 Rice 5kg,211,420,2262,7
2026-07-20,A-101 Rice 5kg,234,420,2262,7
2026-07-21,A-101 Rice 5kg,281,420,2262,7
2026-07-22,A-101 Rice 5kg,255,420,2262,7
2026-07-23,A-101 Rice 5kg,168,420,2262,7
2026-07-24,A-101 Rice 5kg,122,420,2262,7
2026-07-25,A-101 Rice 5kg,136,420,2262,7
2026-07-26,A-101 Rice 5kg,231,420,2262,7
2026-07-27,A-101 Rice 5kg,240,420,2262,7
2026-07-28,A-101 Rice 5kg,272,420,2262,7
2026-07-29,A-101 Rice 5kg,248,420,2262,7
2026-07-30,A-101 Rice 5kg,200,420,2262,7
2026-07-31,A-101 Rice 5kg,145,420,2262,7
2026-08-01,A-101 Rice 5kg,173,420,2262,7
2026-08-02,A-101 Rice 5kg,191,420,2262,7
2026-08-03,A-101 Rice 5kg,252,420,2262,7
2026-08-04,A-101 Rice 5kg,242,420,2262,7
2026-08-05,A-101 Rice 5kg,273,420,2262,7
2026-08-06,A-101 Rice 5kg,185,420,2262,7
2026-08-07,A-101 Rice 5kg,137,420,2262,7
2026-08-08,A-101 Rice 5kg,156,420,2262,7
2026-08-09,A-101 Rice 5kg,207,420,2262,7
2026-08-10,A-101 Rice 5kg,284,420,2262,7
2026-08-11,A-101 Rice 5kg,222,420,2262,7
2026-08-12,A-101 Rice 5kg,210,420,2262,7
2026-08-13,A-101 Rice 5kg,176,420,2262,7
2026-08-14,A-101 Rice 5kg,195,420,2262,7
2026-08-15,A-101 Rice 5kg,181,420,2262,7
2026-08-16,A-101 Rice 5kg,209,420,2262,7
2026-08-17,A-101 Rice 5kg,283,420,2262,7
2026-08-18,A-101 Rice 5kg,340,420,2262,7
2026-08-19,A-101 Rice 5kg,232,420,2262,7
2026-08-20,A-101 Rice 5kg,175,420,2262,7
2026-08-21,A-101 Rice 5kg,171,420,2262,7
2026-08-22,A-101 Rice 5kg,171,420,2262,7
2026-08-23,A-101 Rice 5kg,227,420,2262,7
2026-08-24,A-101 Rice 5kg,243,420,2262,7
2026-08-25,A-101 Rice 5kg,334,420,2262,7
2026-08-26,A-101 Rice 5kg,285,420,2262,7
2026-08-27,A-101 Rice 5kg,195,420,2262,7
2026-08-28,A-101 Rice 5kg,160,420,2262,7
2026-08-29,A-101 Rice 5kg,121,420,2262,7
2026-08-30,A-101 Rice 5kg,225,420,2262,7
2026-08-31,A-101 Rice 5kg,252,420,2262,7
2026-09-01,A-101 Rice 5kg,283,420,2262,7
2026-09-02,A-101 Rice 5kg,255,420,2262,7
2026-09-03,A-101 Rice 5kg,173,420,2262,7
2026-09-04,A-101 Rice 5kg,117,420,2262,7
2026-09-05,A-101 Rice 5kg,166,420,2262,7
2026-09-06,A-101 Rice 5kg,189,420,2262,7
2026-09-07,A-101 Rice 5kg,246,420,2262,7
2026-09-08,A-101 Rice 5kg,248,420,2262,7
2026-09-09,A-101 Rice 5kg,224,420,2262,7
2026-09-10,A-101 Rice 5kg,130,420,2262,7
2026-09-11,A-101 Rice 5kg,167,420,2262,7
2026-09-12,A-101 Rice 5kg,162,420,2262,7
2026-09-13,A-101 Rice 5kg,233,420,2262,7
2026-09-14,A-101 Rice 5kg,314,420,2262,7
2026-09-15,A-101 Rice 5kg,266,420,2262,7
2026-09-16,A-101 Rice 5kg,182,420,2262,7
2026-09-17,A-101 Rice 5kg,159,420,2262,7
2024-09-18,B-205 Cooking Oil 1L,86,180,561,5
2024-09-19,B-205 Cooking Oil 1L,90,180,561,5
2024-09-20,B-205 Cooking Oil 1L,6,180,561,5
2024-09-21,B-205 Cooking Oil 1L,6,180,561,5
2024-09-22,B-205 Cooking Oil 1L,81,180,561,5
2024-09-23,B-205 Cooking Oil 1L,100,180,561,5
2024-09-24,B-205 Cooking Oil 1L,97,180,561,5
2024-09-25,B-205 Cooking Oil 1L,91,180,561,5
2024-09-26,B-205 Cooking Oil 1L,66,180,561,5
2024-09-27,B-205 Cooking Oil 1L,62,180,561,5
2024-09-28,B-205 Cooking Oil 1L,88,180,561,5
2024-09-29,B-205 Cooking Oil 1L,82,180,561,5
2024-09-30,B-205 Cooking Oil 1L,94,180,561,5
2024-10-01,B-205 Cooking Oil 1L,106,180,561,5
2024-10-02,B-205 Cooking Oil 1L,98,180,561,5
2024-10-03,B-205 Cooking Oil 1L,64,180,561,5
2024-10-04,B-205 Cooking Oil 1L,63,180,561,5
2024-10-05,B-205 Cooking Oil 1L,75,180,561,5
2024-10-06,B-205 Cooking Oil 1L,84,180,561,5
2024-10-07,B-205 Cooking Oil 1L,97,180,561,5
2024-10-08,B-205 Cooking Oil 1L,117,180,561,5
2024-10-09,B-205 Cooking Oil 1L,81,180,561,5
2024-10-10,B-205 Cooking Oil 1L,74,180,561,5
2024-10-11,B-205 Cooking Oil 1L,156,180,561,5
2024-10-12,B-205 Cooking Oil 1L,206,180,561,5
2024-10-13,B-205 Cooking Oil 1L,161,180,561,5
2024-10-14,B-205 Cooking Oil 1L,86,180,561,5
2024-10-15,B-205 Cooking Oil 1L,91,180,561,5
2024-10-16,B-205 Cooking Oil 1L,94,180,561,5
2024-10-17,B-205 Cooking Oil 1L,77,180,561,5
2024-10-18,B-205 Cooking Oil 1L,73,180,561,5
2024-10-19,B-205 Cooking Oil 1L,85,180,561,5
2024-10-20,B-205 Cooking Oil 1L,137,180,561,5
2024-10-21,B-205 Cooking Oil 1L,142,180,561,5
2024-10-22,B-205 Cooking Oil 1L,140,180,561,5
2024-10-23,B-205 Cooking Oil 1L,146,180,561,5
2024-10-24,B-205 Cooking Oil 1L,101,180,561,5
2024-10-25,B-205 Cooking Oil 1L,74,180,561,5
2024-10-26,B-205 Cooking Oil 1L,98,180,561,5
2024-10-27,B-205 Cooking Oil 1L,102,180,561,5
2024-10-28,B-205 Cooking Oil 1L,134,180,561,5
2024-10-29,B-205 Cooking Oil 1L,157,180,561,5
2024-10-30,B-205 Cooking Oil 1L,140,180,561,5
2024-10-31,B-205 Cooking Oil 1L,133,180,561,5
2024-11-01,B-205 Cooking Oil 1L,59,180,561,5
2024-11-02,B-205 Cooking Oil 1L,52,180,561,5
2024-11-03,B-205 Cooking Oil 1L,70,180,561,5
2024-11-04,B-205 Cooking Oil 1L,80,180,561,5
2024-11-05,B-205 Cooking Oil 1L,79,180,561,5
2024-11-06,B-205 Cooking Oil 1L,88,180,561,5
2024-11-07,B-205 Cooking Oil 1L,63,180,561,5
2024-11-08,B-205 Cooking Oil 1L,147,180,561,5
2024-11-09,B-205 Cooking Oil 1L,220,180,561,5
2024-11-10,B-205 Cooking Oil 1L,241,180,561,5
2024-11-11,B-205 Cooking Oil 1L,92,180,561,5
2024-11-12,B-205 Cooking Oil 1L,93,180,561,5
2024-11-13,B-205 Cooking Oil 1L,89,180,561,5
2024-11-14,B-205 Cooking Oil 1L,68,180,561,5
2024-11-15,B-205 Cooking Oil 1L,68,180,561,5
2024-11-16,B-205 Cooking Oil 1L,65,180,561,5
2024-11-17,B-205 Cooking Oil 1L,78,180,561,5
2024-11-18,B-205 Cooking Oil 1L,92,180,561,5
2024-11-19,B-205 Cooking Oil 1L,75,180,561,5
2024-11-20,B-205 Cooking Oil 1L,80,180,561,5
2024-11-21,B-205 Cooking Oil 1L,65,180,561,5
2024-11-22,B-205 Cooking Oil 1L,60,180,561,5
2024-11-23,B-205 Cooking Oil 1L,51,180,561,5
2024-11-24,B-205 Cooking Oil 1L,89,180,561,5
2024-11-25,B-205 Cooking Oil 1L,88,180,561,5
2024-11-26,B-205 Cooking Oil 1L,77,180,561,5
2024-11-27,B-205 Cooking Oil 1L,64,180,561,5
2024-11-28,B-205 Cooking Oil 1L,64,180,561,5
2024-11-29,B-205 Cooking Oil 1L,57,180,561,5
2024-11-30,B-205 Cooking Oil 1L,56,180,561,5
2024-12-01,B-205 Cooking Oil 1L,74,180,561,5
2024-12-02,B-205 Cooking Oil 1L,80,180,561,5
2024-12-03,B-205 Cooking Oil 1L,95,180,561,5
2024-12-04,B-205 Cooking Oil 1L,73,180,561,5
2024-12-05,B-205 Cooking Oil 1L,66,180,561,5
2024-12-06,B-205 Cooking Oil 1L,64,180,561,5
2024-12-07,B-205 Cooking Oil 1L,79,180,561,5
2024-12-08,B-205 Cooking Oil 1L,64,180,561,5
2024-12-09,B-205 Cooking Oil 1L,81,180,561,5
2024-12-10,B-205 Cooking Oil 1L,80,180,561,5
2024-12-11,B-205 Cooking Oil 1L,88,180,561,5
2024-12-12,B-205 Cooking Oil 1L,57,180,561,5
2024-12-13,B-205 Cooking Oil 1L,54,180,561,5
2024-12-14,B-205 Cooking Oil 1L,60,180,561,5
2024-12-15,B-205 Cooking Oil 1L,65,180,561,5
2024-12-16,B-205 Cooking Oil 1L,76,180,561,5
2024-12-17,B-205 Cooking Oil 1L,84,180,561,5
2024-12-18,B-205 Cooking Oil 1L,60,180,561,5
2024-12-19,B-205 Cooking Oil 1L,55,180,561,5
2024-12-20,B-205 Cooking Oil 1L,55,180,561,5
2024-12-21,B-205 Cooking Oil 1L,62,180,561,5
2024-12-22,B-205 Cooking Oil 1L,72,180,561,5
2024-12-23,B-205 Cooking Oil 1L,68,180,561,5
2024-12-24,B-205 Cooking Oil 1L,84,180,561,5
2024-12-25,B-205 Cooking Oil 1L,88,180,561,5
2024-12-26,B-205 Cooking Oil 1L,71,180,561,5
2024-12-27,B-205 Cooking Oil 1L,57,180,561,5
2024-12-28,B-205 Cooking Oil 1L,54,180,561,5
2024-12-29,B-205 Cooking Oil 1L,79,180,561,5
2024-12-30,B-205 Cooking Oil 1L,80,180,561,5
2024-12-31,B-205 Cooking Oil 1L,77,180,561,5
2025-01-01,B-205 Cooking Oil 1L,73,180,561,5
2025-01-02,B-205 Cooking Oil 1L,78,180,561,5
2025-01-03,B-205 Cooking Oil 1L,59,180,561,5
2025-01-04,B-205 Cooking Oil 1L,70,180,561,5
2025-01-05,B-205 Cooking Oil 1L,70,180,561,5
2025-01-06,B-205 Cooking Oil 1L,96,180,561,5
2025-01-07,B-205 Cooking Oil 1L,83,180,561,5
2025-01-08,B-205 Cooking Oil 1L,80,180,561,5
2025-01-09,B-205 Cooking Oil 1L,87,180,561,5
2025-01-10,B-205 Cooking Oil 1L,64,180,561,5
2025-01-11,B-205 Cooking Oil 1L,58,180,561,5
2025-01-12,B-205 Cooking Oil 1L,74,180,561,5
2025-01-13,B-205 Cooking Oil 1L,91,180,561,5
2025-01-14,B-205 Cooking Oil 1L,104,180,561,5
2025-01-15,B-205 Cooking Oil 1L,201,180,561,5
2025-01-16,B-205 Cooking Oil 1L,140,180,561,5
2025-01-17,B-205 Cooking Oil 1L,148,180,561,5
2025-01-18,B-205 Cooking Oil 1L,62,180,561,5
2025-01-19,B-205 Cooking Oil 1L,76,180,561,5
2025-01-20,B-205 Cooking Oil 1L,102,180,561,5
2025-01-21,B-205 Cooking Oil 1L,95,180,561,5
2025-01-22,B-205 Cooking Oil 1L,91,180,561,5
2025-01-23,B-205 Cooking Oil 1L,59,180,561,5
2025-01-24,B-205 Cooking Oil 1L,66,180,561,5
2025-01-25,B-205 Cooking Oil 1L,79,180,561,5
2025-01-26,B-205 Cooking Oil 1L,83,180,561,5
2025-01-27,B-205 Cooking Oil 1L,92,180,561,5
2025-01-28,B-205 Cooking Oil 1L,95,180,561,5
2025-01-29,B-205 Cooking Oil 1L,102,180,561,5
2025-01-30,B-205 Cooking Oil 1L,62,180,561,5
2025-01-31,B-205 Cooking Oil 1L,60,180,561,5
2025-02-01,B-205 Cooking Oil 1L,67,180,561,5
2025-02-02,B-205 Cooking Oil 1L,84,180,561,5
2025-02-03,B-205 Cooking Oil 1L,86,180,561,5
2025-02-04,B-205 Cooking Oil 1L,98,180,561,5
2025-02-05,B-205 Cooking Oil 1L,82,180,561,5
2025-02-06,B-205 Cooking Oil 1L,71,180,561,5
2025-02-07,B-205 Cooking Oil 1L,60,180,561,5
2025-02-08,B-205 Cooking Oil 1L,56,180,561,5
2025-02-09,B-205 Cooking Oil 1L,78,180,561,5
2025-02-10,B-205 Cooking Oil 1L,102,180,561,5
2025-02-11,B-205 Cooking Oil 1L,85,180,561,5
2025-02-12,B-205 Cooking Oil 1L,84,180,561,5
2025-02-13,B-205 Cooking Oil 1L,77,180,561,5
2025-02-14,B-205 Cooking Oil 1L,54,180,561,5
2025-02-15,B-205 Cooking Oil 1L,67,180,561,5
2025-02-16,B-205 Cooking Oil 1L,70,180,561,5
2025-02-17,B-205 Cooking Oil 1L,106,180,561,5
2025-02-18,B-205 Cooking Oil 1L,124,180,561,5
2025-02-19,B-205 Cooking Oil 1L,109,180,561,5
2025-02-20,B-205 Cooking Oil 1L,71,180,561,5
2025-02-21,B-205 Cooking Oil 1L,69,180,561,5
2025-02-22,B-205 Cooking Oil 1L,68,180,561,5
2025-02-23,B-205 Cooking Oil 1L,82,180,561,5
2025-02-24,B-205 Cooking Oil 1L,113,180,561,5
2025-02-25,B-205 Cooking Oil 1L,83,180,561,5
2025-02-26,B-205 Cooking Oil 1L,101,180,561,5
2025-02-27,B-205 Cooking Oil 1L,74,180,561,5
2025-02-28,B-205 Cooking Oil 1L,76,180,561,5
2025-03-01,B-205 Cooking Oil 1L,70,180,561,5
2025-03-02,B-205 Cooking Oil 1L,76,180,561,5
2025-03-03,B-205 Cooking Oil 1L,100,180,561,5
2025-03-04,B-205 Cooking Oil 1L,110,180,561,5
2025-03-05,B-205 Cooking Oil 1L,92,180,561,5
2025-03-06,B-205 Cooking Oil 1L,80,180,561,5
2025-03-07,B-205 Cooking Oil 1L,62,180,561,5
2025-03-08,B-205 Cooking Oil 1L,52,180,561,5
2025-03-09,B-205 Cooking Oil 1L,93,180,561,5
2025-03-10,B-205 Cooking Oil 1L,107,180,561,5
2025-03-11,B-205 Cooking Oil 1L,105,180,561,5
2025-03-12,B-205 Cooking Oil 1L,94,180,561,5
2025-03-13,B-205 Cooking Oil 1L,87,180,561,5
2025-03-14,B-205 Cooking Oil 1L,63,180,561,5
2025-03-15,B-205 Cooking Oil 1L,65,180,561,5
2025-03-16,B-205 Cooking Oil 1L,84,180,561,5
2025-03-17,B-205 Cooking Oil 1L,115,180,561,5
2025-03-18,B-205 Cooking Oil 1L,87,180,561,5
2025-03-19,B-205 Cooking Oil 1L,109,180,561,5
2025-03-20,B-205 Cooking Oil 1L,73,180,561,5
2025-03-21,B-205 Cooking Oil 1L,59,180,561,5
2025-03-22,B-205 Cooking Oil 1L,83,180,561,5
2025-03-23,B-205 Cooking Oil 1L,87,180,561,5
2025-03-24,B-205 Cooking Oil 1L,87,180,561,5
2025-03-25,B-205 Cooking Oil 1L,102,180,561,5
2025-03-26,B-205 Cooking Oil 1L,108,180,561,5
2025-03-27,B-205 Cooking Oil 1L,92,180,561,5
2025-03-28,B-205 Cooking Oil 1L,66,180,561,5
2025-03-29,B-205 Cooking Oil 1L,77,180,561,5
2025-03-30,B-205 Cooking Oil 1L,97,180,561,5
2025-03-31,B-205 Cooking Oil 1L,97,180,561,5
2025-04-01,B-205 Cooking Oil 1L,114,180,561,5
2025-04-02,B-205 Cooking Oil 1L,98,180,561,5
2025-04-03,B-205 Cooking Oil 1L,76,180,561,5
2025-04-04,B-205 Cooking Oil 1L,67,180,561,5
2025-04-05,B-205 Cooking Oil 1L,76,180,561,5
2025-04-06,B-205 Cooking Oil 1L,91,180,561,5
2025-04-07,B-205 Cooking Oil 1L,100,180,561,5
2025-04-08,B-205 Cooking Oil 1L,105,180,561,5
2025-04-09,B-205 Cooking Oil 1L,114,180,561,5
2025-04-10,B-205 Cooking Oil 1L,85,180,561,5
2025-04-11,B-205 Cooking Oil 1L,80,180,561,5
2025-04-12,B-205 Cooking Oil 1L,87,180,561,5
2025-04-13,B-205 Cooking Oil 1L,99,180,561,5
2025-04-14,B-205 Cooking Oil 1L,138,180,561,5
2025-04-15,B-205 Cooking Oil 1L,102,180,561,5
2025-04-16,B-205 Cooking Oil 1L,112,180,561,5
2025-04-17,B-205 Cooking Oil 1L,81,180,561,5
2025-04-18,B-205 Cooking Oil 1L,90,180,561,5
2025-04-19,B-205 Cooking Oil 1L,93,180,561,5
2025-04-20,B-205 Cooking Oil 1L,72,180,561,5
2025-04-21,B-205 Cooking Oil 1L,98,180,561,5
2025-04-22,B-205 Cooking Oil 1L,324,180,561,5
2025-04-23,B-205 Cooking Oil 1L,297,180,561,5
2025-04-24,B-205 Cooking Oil 1L,244,180,561,5
2025-04-25,B-205 Cooking Oil 1L,74,180,561,5
2025-04-26,B-205 Cooking Oil 1L,83,180,561,5
2025-04-27,B-205 Cooking Oil 1L,103,180,561,5
2025-04-28,B-205 Cooking Oil 1L,111,180,561,5
2025-04-29,B-205 Cooking Oil 1L,131,180,561,5
2025-04-30,B-205 Cooking Oil 1L,77,180,561,5
2025-05-01,B-205 Cooking Oil 1L,94,180,561,5
2025-05-02,B-205 Cooking Oil 1L,66,180,561,5
2025-05-03,B-205 Cooking Oil 1L,89,180,561,5
2025-05-04,B-205 Cooking Oil 1L,94,180,561,5
2025-05-05,B-205 Cooking Oil 1L,101,180,561,5
2025-05-06,B-205 Cooking Oil 1L,123,180,561,5
2025-05-07,B-205 Cooking Oil 1L,95,180,561,5
2025-05-08,B-205 Cooking Oil 1L,78,180,561,5
2025-05-09,B-205 Cooking Oil 1L,62,180,561,5
2025-05-10,B-205 Cooking Oil 1L,81,180,561,5
2025-05-11,B-205 Cooking Oil 1L,104,180,561,5
2025-05-12,B-205 Cooking Oil 1L,129,180,561,5
2025-05-13,B-205 Cooking Oil 1L,117,180,561,5
2025-05-14,B-205 Cooking Oil 1L,121,180,561,5
2025-05-15,B-205 Cooking Oil 1L,89,180,561,5
2025-05-16,B-205 Cooking Oil 1L,77,180,561,5
2025-05-17,B-205 Cooking Oil 1L,87,180,561,5
2025-05-18,B-205 Cooking Oil 1L,111,180,561,5
2025-05-19,B-205 Cooking Oil 1L,111,180,561,5
2025-05-20,B-205 Cooking Oil 1L,117,180,561,5
2025-05-21,B-205 Cooking Oil 1L,107,180,561,5
2025-05-22,B-205 Cooking Oil 1L,91,180,561,5
2025-05-23,B-205 Cooking Oil 1L,70,180,561,5
2025-05-24,B-205 Cooking Oil 1L,93,180,561,5
